id,pos,CLASS_STAR,PSF_e1,PSF_e2,scalelength,model_flux,MAG_u,MAG_g,MAG_r,MAG_i,MAG_z
W2p1p3_3805,134.38991890000023 -1.918933684999993,0.221073,0.0045,-0.0118,0.8867,6.2,25.8434,24.5851,23.9897,23.7421,23.703
W2p1p3_3806,134.8295959000002 -1.918856096999984,0.748788,0.0222,0.0097,1.1714,4.8,25.4267,24.633,24.3354,24.2788,24.0057
W2p1p3_3807,134.2484999000001 -1.9188914119999927,0.975316,0.0189,-0.0193,0.0,12.2,25.4344,24.0947,23.4075,23.0903,23.0228
W2p1p3_3813,133.98660449999994 -1.9187962710000066,0.279835,0.0153,-0.0817,0.7087,3.2,25.1667,24.8167,24.7272,24.4524,24.1342
W2p1p3_3814,134.85408230000013 -1.9187982629999778,0.803923,0.019,0.0146,1.0313,5.4,25.2217,24.6818,24.155,23.7187,24.1531
W2p1p3_3815,134.68936160000013 -1.9188362659999758,0.976084,0.0183,0.0048,0.0,24.9,25.3958,23.9604,22.81,22.1254,21.7966
W2p1p3_3816,134.63543759999988 -1.9188652130000172,0.0754037,0.0232,0.0045,1.4651,13.9,25.9401,24.8503,23.6898,22.7886,22.4352
W2p1p3_3817,134.52386079999982 -1.9188407820000033,0.00605221,0.0205,0.0024,2.6042,9.4,26.3852,25.9936,24.6185,23.2684,22.8369
W2p1p3_3818,134.4082502000002 -1.918869624000011,0.00851062,0.0181,-0.0072,1.9974,9.8,24.6563,23.6882,23.3761,23.2782,23.7798
W2p1p3_3823,134.30837299999976 -1.9196412450000209,0.00859012,0.0133,-0.0142,4.1484,26.4,23.6468,23.2508,22.8664,22.0708,21.9705
W2p1p3_3825,134.76275479999987 -1.918748901000016,0.395954,0.0227,0.0085,0.8238,5.5,26.4479,25.1225,24.273,23.9149,23.9551
W2p1p3_3826,134.32934970000017 -1.9187785310000012,0.465526,0.0136,-0.0126,1.1043,2.5,99.0,25.5093,25.1515,24.631,99.0
W2p1p3_3830,134.81068779999995 -1.9187106440000068,0.45621,0.0221,0.0095,1.1141,4.5,26.0294,25.1879,24.5119,24.0281,23.8283
W2p1p3_3836,134.6905395000002 -1.9186406209999909,0.759006,0.0249,0.0051,0.9106,4.2,25.487,25.1232,25.1592,24.1891,24.3578
W2p1p3_3837,134.6447592000002 -1.9186531050000073,0.671746,0.0234,0.0048,0.9004,3.6,25.1525,24.7325,24.9161,24.3334,24.438
W2p1p3_3838,134.51859550000012 -1.9186377210000027,0.552525,0.0296,0.0044,0.0,4.3,99.0,25.8838,24.763,24.0896,24.0561
W2p1p3_3839,134.60517069999997 -1.9198387969999864,0.0307434,0.0229,0.0055,1.9455,117.6,24.0651,22.1732,20.9462,20.3603,20.0666
W2p1p3_3840,134.21321249999997 -1.918921277999987,0.029825,0.0109,-0.0265,1.7064,20.4,24.5418,23.8354,23.1779,22.3593,21.866
W2p1p3_3842,134.72840609999983 -1.9185996270000116,0.834627,-0.0082,0.0048,0.6556,4.6,26.8166,25.8408,25.5755,24.3572,24.0997
W2p1p3_3843,134.5825313999998 -1.918576848000001,0.498574,0.0224,0.0048,1.0434,2.9,26.0486,25.8815,25.2984,24.649,24.6579
W2p1p3_3846,134.4286164000002 -1.9186309849999865,0.00765305,0.0181,-0.0056,2.2341,8.8,25.8126,24.8684,24.5477,23.4933,23.2948
W2p1p3_3851,134.29342630000022 -1.918538693000018,0.649468,-0.0054,-0.0292,0.9783,3.6,99.0,99.0,25.8438,24.2373,23.7156
W2p1p3_3853,134.77251779999975 -1.9185256249999867,0.914474,0.0304,0.0093,0.3285,15.5,99.0,25.3132,24.0457,22.6472,22.0888
W2p1p3_3855,134.2307628999999 -1.9195872869999746,0.0277456,0.0112,-0.0245,2.8999,47.0,24.1791,23.0759,22.0577,21.3955,21.1029
W2p1p3_3860,134.67638359999978 -1.9184657730000212,0.550951,0.0246,0.0052,1.3111,3.2,25.5985,25.5189,25.4953,24.538,24.1159
W2p1p3_3867,134.6839064999999 -1.9186151659999964,0.0171304,0.0247,0.0053,2.6943,18.8,23.9038,23.5502,22.8617,22.4114,22.4175
W2p1p3_3868,134.64754989999992 -1.9185773030000242,0.00975401,0.0235,0.0048,2.231,12.5,23.9956,23.7713,23.6058,23.0246,22.9746
W2p1p3_3869,134.04167849999976 -1.918346201000021,0.540381,0.009,-0.0681,1.1597,4.5,24.7032,24.2752,24.2519,24.233,24.047
W2p1p3_3870,134.22603500000017 -1.9183896110000214,0.709777,0.0112,-0.0249,0.9443,4.0,25.123,25.0149,24.7875,24.2744,23.7928
W2p1p3_3871,134.31820930000012 -1.9189930190000173,0.0214999,0.0214,-0.0089,2.2057,21.0,25.1,24.3839,23.4038,22.2928,21.3178
W2p1p3_3875,134.42204010000015 -1.918322610000023,0.510412,0.0181,-0.006,1.0312,3.3,99.0,25.2999,24.9454,24.4113,24.2753
W2p1p3_3877,134.51462630000015 -1.918356246999989,0.952177,-0.0031,-0.0075,0.0,6.3,99.0,25.9196,24.5947,23.8069,23.6467
W2p1p3_3880,134.33280550000015 -1.918273208999999,0.472212,0.0137,-0.0123,0.7771,2.8,26.1069,26.1551,25.0738,24.6489,24.3583
W2p1p3_3881,134.82839800000013 -1.91834324499998,0.0158408,0.0223,0.0097,3.028,7.5,99.0,26.3344,25.2863,23.7559,23.2023
W2p1p3_3889,134.22944830000029 -1.9181779890000188,0.745559,0.0113,-0.0245,1.2025,3.3,25.7137,25.5775,25.015,24.5885,23.8966
W2p1p3_3890,134.20943159999993 -1.9181721589999783,0.51472,0.0109,-0.0269,0.9699,4.7,25.0582,24.8001,24.5727,24.252,23.8745
W2p1p3_3891,134.1997804999999 -1.91815840600002,0.0863763,0.0108,-0.028,0.7859,3.8,25.8283,24.8317,24.5956,24.4652,24.3812
W2p1p3_3894,134.38197829999987 -1.9181829590000004,0.332697,0.0142,-0.0087,0.7902,6.2,25.0291,24.834,24.2348,23.6551,22.8442
W2p1p3_3900,134.84608829999982 -1.9180843840000092,0.00565171,0.0193,0.0135,1.7036,7.3,25.2404,24.4398,23.8043,23.522,23.1423
W2p1p3_3903,134.84788239999983 -1.9180520719999863,0.639324,0.0192,0.0137,0.0,4.4,99.0,99.0,26.6462,24.015,22.8229
W2p1p3_3905,134.30837810000025 -1.9180660290000096,0.249815,0.0135,-0.014,1.4473,5.1,25.3063,24.8624,24.5144,23.9153,23.5655
W2p1p3_3906,134.2206635000002 -1.9180616659999843,0.0209755,0.0111,-0.0256,1.6888,15.9,23.896,23.5789,23.259,22.5706,22.4172
W2p1p3_3907,134.1634746999999 -1.9180407189999735,0.266492,0.0081,-0.0356,1.1469,6.1,26.736,25.4976,24.7276,23.8375,23.0958
W2p1p3_3914,134.25276659999983 -1.918220329000002,0.0125096,0.0085,-0.0261,2.2585,14.5,24.7415,24.1449,23.7292,22.9242,22.567
W2p1p3_3916,134.01743049999996 -1.918003990999978,0.646016,0.0129,-0.0741,0.783,3.0,24.5697,24.3905,24.3582,24.1073,24.1278
W2p1p3_3917,134.0068835999999 -1.9179541679999845,0.597478,0.0138,-0.0767,0.8352,3.1,25.7839,25.1538,24.9091,24.5367,24.6114
W2p1p3_3920,134.86173070000015 -1.9193418829999898,0.98232,0.0186,0.0156,0.0,288.4,24.2468,21.986,20.6991,19.4125,18.8206
W2p1p3_3922,134.59055689999985 -1.9179704190000109,0.0305571,0.0112,0.0035,1.2149,7.8,24.8736,24.2384,23.6382,23.4949,23.1684
W2p1p3_3926,134.51815369999986 -1.9179555879999974,0.562323,0.0204,0.0021,1.4933,3.7,25.8818,24.9552,24.488,24.0388,24.0073
W2p1p3_3932,134.59597909999977 -1.9178855730000195,0.682859,0.0228,0.0052,2.471,5.4,24.6061,24.2409,24.217,23.9781,23.5019
W2p1p3_3933,134.40626240000023 -1.9179035869999763,0.554209,0.0182,-0.0073,1.0149,3.5,25.3743,24.7127,24.5272,24.5329,24.1075
W2p1p3_3936,134.61022669999994 -1.9178690569999943,0.00528184,0.0232,0.0057,1.8888,7.6,25.3973,24.3975,23.7462,23.4061,24.1396
W2p1p3_3937,134.55227889999978 -1.917899002999994,0.0128255,0.0216,0.0036,1.9183,15.6,24.3259,23.8267,23.4006,22.7415,22.2848
W2p1p3_3941,134.52348279999998 -1.9178388580000005,0.276443,0.0206,0.0024,0.7811,5.7,26.3315,25.3641,25.0924,24.0222,23.7073
W2p1p3_3942,134.83132040000015 -1.9178031279999967,0.022638,0.0321,0.0076,1.5338,14.8,24.0882,23.6745,23.0676,22.8808,22.9056
W2p1p3_3943,134.92690709999977 -1.9177253290000058,0.446922,0.0163,0.0237,0.6695,17.7,23.9765,23.5367,22.8344,22.5418,22.3511
W2p1p3_3945,134.29837240000006 -1.9177888249999975,0.0871947,0.0134,-0.0147,0.7507,3.6,25.6964,25.5116,24.7323,24.5167,24.9481
W2p1p3_3946,134.50511290000009 -1.9177684590000068,0.139382,0.0418,0.0066,1.891,6.1,25.2108,24.7527,24.5205,23.7132,23.1567
W2p1p3_3947,134.19600239999986 -1.9177613969999998,0.612326,0.0089,-0.0313,0.9979,4.3,25.1653,25.1722,24.8935,24.0766,23.6293
W2p1p3_3950,134.55634349999997 -1.9177298779999903,0.543602,0.0218,0.0038,0.9593,3.2,25.1451,25.2609,24.9465,24.5084,24.3427
W2p1p3_3952,134.57094790000005 -1.9177494719999766,0.0612396,0.0222,0.0043,2.1429,7.9,24.6883,24.4231,24.2391,23.6273,23.0465
W2p1p3_3957,134.84069210000018 -1.9177072240000046,0.0089516,0.01,0.012,3.0141,13.6,24.3982,23.8817,22.9896,22.7252,22.6358
W2p1p3_3961,134.76194079999993 -1.9175942640000192,0.710819,0.0229,0.0085,0.4895,3.2,26.4666,26.0466,25.1915,24.6488,25.2357
W2p1p3_3962,134.58618590000015 -1.917621878999988,0.921175,0.0226,0.0049,0.3346,4.7,99.0,26.4652,24.7797,24.2226,23.7285
W2p1p3_3963,134.2976212000001 -1.9175987570000022,0.598196,0.0134,-0.0148,0.0,3.2,24.9106,24.7515,24.9229,24.5375,24.6965
W2p1p3_3964,134.55074770000016 -1.9175970339999973,0.430108,0.0155,3.0E-4,0.499,6.1,25.3758,25.1721,24.2419,23.7161,23.4037
W2p1p3_3969,134.64176470000027 -1.917573009999997,0.656404,0.0235,0.0047,0.5008,7.2,24.8259,24.4478,23.906,23.5676,23.5976
W2p1p3_3974,134.38982739999997 -1.9175319310000216,0.582582,0.0144,-0.0081,1.7722,3.5,25.309,25.1137,24.4743,24.1395,24.3859
W2p1p3_3976,134.56569319999977 -1.9186802309999784,0.0290401,0.022,0.0041,2.3237,87.6,23.1118,22.3004,21.3965,20.697,20.4011
W2p1p3_3981,134.70866809999976 -1.9174571900000064,0.544246,0.0257,0.0054,0.9431,6.2,26.6642,25.4112,24.3342,23.7717,23.4647
W2p1p3_3983,134.61439970000018 -1.9178817339999898,0.0117203,0.0333,0.0082,3.39,19.6,24.3556,23.6614,23.2293,22.3717,22.1945
W2p1p3_3984,134.65078170000015 -1.9174179330000152,0.349446,0.0237,0.0049,0.8971,4.3,25.4308,25.1542,24.8499,24.134,24.9498
W2p1p3_3985,134.52068520000017 -1.9173973580000263,0.00525445,0.0141,-0.0011,1.9437,9.2,24.4244,23.719,23.5805,23.2849,23.1079
W2p1p3_3990,134.4330228000002 -1.9179926880000153,0.0419226,0.0181,-0.0054,3.0579,70.0,25.4622,23.3485,21.859,21.0384,20.617
W2p1p3_3992,134.6446271999998 -1.9173665729999765,0.703659,0.0236,0.0048,3.1162,6.8,24.1486,23.8814,23.9358,23.9419,24.3142
W2p1p3_3993,134.5743381 -1.9173625369999998,0.921054,0.0321,0.0068,0.6065,5.6,99.0,24.8687,23.9694,23.7621,23.6971
W2p1p3_3996,134.67768459999985 -1.9185805199999932,0.0211352,0.0246,0.0052,4.084,39.2,23.0869,22.7234,21.9455,21.6791,21.5661
W2p1p3_4003,133.990785 -1.9179055890000207,5.24309E-4,0.0151,-0.0805,3.6524,14.8,24.7445,24.3105,23.641,22.6388,22.1637
W2p1p3_4010,134.56713589999987 -1.9172472459999894,0.535633,0.0221,0.0042,0.7831,5.0,25.8013,25.478,24.7602,24.0089,23.6901
W2p1p3_4014,134.15068520000014 -1.91719678200002,0.762576,0.0083,-0.0378,0.7419,5.2,25.0035,24.8036,24.695,24.0286,24.0213
W2p1p3_4016,134.42159740000005 -1.9172155719999997,0.0232652,0.0182,-0.006,1.725,7.3,24.3249,24.0152,23.884,23.544,23.1885
W2p1p3_4024,134.90150690000007 -1.9170792180000091,0.210321,0.0174,0.0207,1.6547,5.8,25.3392,25.0473,24.608,23.9241,23.5405
W2p1p3_4025,134.71085809999985 -1.9172158490000035,0.0106878,0.0257,0.0054,1.7937,12.6,25.2684,24.3395,23.3115,22.9109,22.7774
W2p1p3_4026,134.48910289999975 -1.918218775000018,0.980641,0.0123,-0.0057,0.261,124.9,24.6574,22.3772,21.2289,20.3534,19.9225
W2p1p3_4031,134.21706519999992 -1.9171002090000155,0.973722,0.0283,-0.0129,0.0,18.1,27.2801,24.8073,23.5728,22.5563,22.1097
W2p1p3_4032,134.4338876000001 -1.917098303000001,0.0273448,0.0182,-0.0053,2.919,9.0,25.0485,24.62,23.8768,23.5141,23.2258
W2p1p3_4033,134.7292367 -1.9170247650000085,0.569285,-0.008,0.0049,0.912,5.2,25.8281,24.9495,24.4158,24.3101,24.126
W2p1p3_4036,134.4404631999999 -1.917913498000007,0.0205637,0.0181,-0.0049,2.5022,28.3,23.1182,22.8715,22.3742,22.0502,22.0942
W2p1p3_4042,134.89177649999985 -1.9169373740000093,0.192396,0.0078,0.0204,1.4508,4.8,24.7819,24.2487,24.1171,23.775,23.5276
W2p1p3_4043,134.1846218 -1.916993506000019,0.184413,-0.005,-0.0422,1.2847,4.6,25.8407,25.5967,24.7706,23.7735,22.9409
W2p1p3_4045,133.99978059999984 -1.9169366569999824,0.0827598,0.0144,-0.0781,1.6833,5.4,25.1087,25.0888,24.7113,23.7676,23.3854
W2p1p3_4049,134.50948630000028 -1.9169269110000111,0.617358,-0.0073,-0.0049,0.7552,3.2,99.0,99.0,24.8559,24.4352,99.0
W2p1p3_4051,134.88102200000017 -1.916880527999974,0.38892,0.0183,0.0179,1.9281,4.1,24.7661,24.346,24.208,24.2881,24.4787
W2p1p3_4055,134.39666549999993 -1.9175098009999798,0.0280663,0.0359,0.0019,2.0951,36.1,23.0766,22.7012,22.0983,21.6613,21.6868
W2p1p3_4059,134.28048699999982 -1.916918133000019,0.673063,0.0125,-0.0182,1.8559,3.5,24.8151,24.3374,23.6277,23.5489,23.3847
W2p1p3_4060,134.50862230000013 -1.9168911029999798,0.869201,0.0488,0.003,0.8356,9.1,24.9949,24.6738,23.7307,23.1556,23.3985
W2p1p3_4065,134.15979850000002 -1.9168375099999808,0.825694,0.015,-0.0337,0.7405,3.8,25.6207,25.3047,24.5964,24.0764,23.7342
W2p1p3_4066,134.92663420000028 -1.9167641039999763,0.603041,0.0247,0.022,0.6531,6.8,25.3917,24.8823,24.1442,23.7378,23.9171
W2p1p3_4067,134.64568800000006 -1.916897430000004,0.0453236,0.0237,0.0048,1.7658,11.5,24.3161,24.0938,23.3309,23.0777,23.1149
W2p1p3_4073,134.31051440000022 -1.9176187159999845,0.978032,0.0135,-0.0139,0.0,45.6,25.8396,23.649,22.4861,21.4375,20.9755
W2p1p3_4077,134.3561566 -1.9167617060000144,0.462654,0.0226,-0.0068,2.4976,4.0,99.0,24.9469,24.7468,24.4652,99.0
W2p1p3_4079,134.76147880000016 -1.9166989379999797,0.670149,0.023,0.0085,1.6722,3.6,25.7064,25.4031,25.0109,24.3635,23.9937
W2p1p3_4081,134.77968509999985 -1.9167049890000232,0.0267422,0.0228,0.0089,0.8342,5.7,23.9176,23.7034,23.7262,23.6204,23.538
W2p1p3_4082,134.63608550000023 -1.9167185140000098,0.358107,0.0234,0.0046,1.8345,4.5,25.1696,25.0958,24.6163,24.1506,23.421
W2p1p3_4085,134.44321640000013 -1.9167396239999814,0.131513,0.0182,-0.0047,3.0143,10.7,24.3235,23.9035,23.5999,23.4243,23.4572
W2p1p3_4089,134.7370050999999 -1.917893159000022,0.0490143,0.0229,0.0077,1.924,133.2,23.5863,21.9974,20.7855,20.2203,19.9034
W2p1p3_4094,134.6132993000001 -1.9166655029999913,0.495901,0.0333,0.0081,0.7881,4.6,25.9727,25.1863,24.463,23.9394,23.8674
W2p1p3_4096,134.53720029999982 -1.9166932519999889,0.00990481,0.0212,0.003,1.8834,7.0,24.6269,24.1071,23.9718,23.8228,23.7137
W2p1p3_4097,134.1614121 -1.916647314000011,0.121188,0.0083,-0.0358,1.2141,5.1,25.7306,25.4331,24.9062,24.0038,23.9575
W2p1p3_4102,134.51005530000006 -1.9166676469999933,0.901955,-0.0073,-0.0049,0.9562,6.3,25.8074,25.553,24.7567,23.3878,23.0428
W2p1p3_4105,134.1923249 -1.9166455210000217,0.103136,0.0169,-0.0263,2.0108,8.5,25.0328,24.6731,24.3575,23.6311,23.3099
W2p1p3_4107,134.52634209999985 -1.9166187370000076,0.0081407,0.0273,0.0062,2.3795,13.2,24.1584,23.8354,23.5665,23.0114,22.4952
W2p1p3_4110,134.66694419999996 -1.9171437589999962,0.981384,0.0241,0.0052,0.0,90.1,27.3123,23.7159,22.4652,20.7122,19.9555
W2p1p3_4114,134.69151690000024 -1.916574986000016,0.377116,0.0251,0.0051,1.0873,3.2,26.5636,25.3073,24.9671,24.633,24.8743
W2p1p3_4115,134.4163572999997 -1.9166035899999787,0.87244,0.0182,-0.0063,0.4236,4.4,99.0,99.0,26.2135,24.2179,23.9693
W2p1p3_4116,134.89610149999993 -1.9165338260000113,0.0642213,0.0181,0.02,1.897,5.5,25.8188,25.045,24.117,23.715,23.8608
W2p1p3_4124,134.31533620000008 -1.9166574260000018,0.322191,0.0137,-0.0134,1.0025,16.9,26.9678,26.5786,23.8125,22.5769,21.7295
W2p1p3_4125,134.40336400000024 -1.918068612000016,0.982619,-0.004,-0.0179,0.286,165.3,25.0141,22.746,21.6076,20.0349,19.3877
W2p1p3_4129,134.15888460000025 -1.916712222999995,0.0817725,0.0083,-0.0362,1.4774,17.4,24.1817,23.5974,22.7965,22.4769,22.2364
W2p1p3_4131,134.61683530000008 -1.9164769119999756,0.111095,0.0604,0.0087,1.76,9.5,25.8531,24.6421,24.0648,23.0133,22.9499
W2p1p3_4137,134.53538800000007 -1.9164456439999824,0.363167,0.0212,0.0029,1.2328,3.8,25.3117,24.9935,24.7541,24.1658,23.6897
W2p1p3_4138,134.7736176000001 -1.9165652030000115,0.0915907,0.0229,0.0088,2.231,9.2,24.8653,24.2851,23.4335,23.2655,23.2489
W2p1p3_4146,134.56798270000007 -1.9166782899999997,0.00918708,0.0222,0.0042,2.5473,15.0,24.5947,24.0759,23.5327,22.9,22.9709
W2p1p3_4147,134.9036869999999 -1.9162658660000023,0.0321559,0.0174,0.0209,1.5825,7.9,99.0,25.7353,24.6218,23.3881,22.3756
W2p1p3_4148,134.57380569999987 -1.9163433469999942,0.121076,0.0224,0.0044,1.965,7.4,24.9485,24.8231,24.5793,23.6512,23.247
W2p1p3_4156,134.22918899999974 -1.916248823999998,0.288315,0.0115,-0.0243,2.0661,5.8,25.8412,24.7086,24.1692,23.6675,23.79
W2p1p3_4161,134.55100020000006 -1.916528113999981,0.0259745,0.0156,3.0E-4,2.1893,23.7,23.6845,23.3108,22.4323,22.1285,21.9682
W2p1p3_4163,134.6659370000003 -1.9161929620000238,0.313851,0.0179,0.0042,2.3056,4.9,26.0586,24.8892,24.2975,23.9434,24.1456
W2p1p3_4164,134.2974726 -1.9162162640000124,0.295672,0.0135,-0.0147,0.7719,3.5,25.9283,25.4877,25.3588,24.4232,24.2256
W2p1p3_4166,134.32591270000023 -1.9162240290000057,9.97899E-4,0.0138,-0.0126,3.7165,12.0,24.7505,23.7818,23.0916,22.955,23.2988
W2p1p3_4167,134.68514009999973 -1.9176670119999994,0.0286829,0.0249,0.005,2.5264,91.8,23.3842,22.5259,21.4655,20.6519,20.2998
W2p1p3_4168,134.43050000000017 -1.9174116619999917,0.0281331,0.0182,-0.0055,2.3655,69.1,23.2104,22.4811,21.4856,21.0141,20.7621
W2p1p3_4172,134.75838849999985 -1.9161693670000068,0.857889,0.0231,0.0084,0.5423,4.5,24.7739,24.4993,24.5123,24.1789,23.857
W2p1p3_4178,134.4498465999998 -1.9161520679999897,0.548071,0.0183,-0.0043,0.9911,3.2,24.7597,24.6101,24.5329,24.572,24.3913
W2p1p3_4181,134.83022239999994 -1.9161951410000178,0.0089674,0.0225,0.0096,2.1554,10.0,24.6764,24.31,24.0684,23.3442,22.7648
W2p1p3_4182,134.59624239999974 -1.9161102629999838,0.47917,0.023,0.0052,0.7227,9.8,26.0876,24.5362,23.7425,23.2662,23.102
W2p1p3_4185,134.76027660000003 -1.916071104000012,0.771331,0.0231,0.0084,0.5362,4.3,24.8673,24.4208,24.3296,24.0474,24.3151
W2p1p3_4186,134.23914560000006 -1.916138500000019,0.0152026,0.0117,-0.0231,3.8292,9.6,24.5595,24.1507,23.8783,23.5898,23.5328
W2p1p3_4187,134.19754679999997 -1.9160225829999755,0.680399,0.0109,-0.0281,1.2017,3.3,25.4363,25.1099,25.0207,24.3991,24.0417
W2p1p3_4192,134.44308790000008 -1.9160031679999798,0.363905,0.0183,-0.0047,1.2659,3.8,25.8688,24.9784,24.3087,24.3372,23.8954
W2p1p3_4197,134.82469659999975 -1.9159007540000046,0.465154,0.0225,0.0095,1.4382,3.5,25.0717,24.8691,24.6048,24.5861,24.5131
W2p1p3_4199,134.58485919999993 -1.9159190330000118,0.140284,0.0227,0.0048,1.6339,7.2,99.0,27.2787,25.1491,23.5924,22.815
W2p1p3_4200,134.56655800000024 -1.9159134809999987,0.858703,0.0222,0.0041,0.4772,6.6,26.8102,25.3255,24.3158,23.8699,24.0547
W2p1p3_4201,134.41498599999986 -1.9159148720000163,0.361487,0.0183,-0.0064,0.9543,3.8,99.0,26.8864,25.0958,24.2593,24.2774
W2p1p3_4206,134.62530970000003 -1.9158829249999898,0.694212,0.0233,0.0044,2.0743,4.3,24.4125,24.2184,24.0249,23.9158,23.2464
W2p1p3_4207,134.60314970000016 -1.915857574999977,0.089722,0.0232,0.0054,1.0917,5.8,25.2122,24.257,23.9294,23.818,23.5801
W2p1p3_4214,134.66505280000004 -1.9158033989999748,0.660836,0.0242,0.0052,1.1576,3.3,25.3254,24.8466,24.7336,24.1622,23.4718
W2p1p3_4215,134.56370220000017 -1.9158044659999907,0.743665,0.0222,0.004,0.5438,3.8,26.6015,25.0042,24.7852,24.5953,24.8995
W2p1p3_4217,134.19005069999992 -1.916003962999982,0.0252612,0.0019,-0.0346,1.8438,23.1,25.0643,23.8709,22.8755,22.1827,21.8736
W2p1p3_4218,134.14092159999998 -1.9158137870000036,0.703388,0.0086,-0.0393,0.5954,3.7,24.605,24.163,24.287,24.2662,24.2885
W2p1p3_4219,134.29392340000012 -1.915808293999987,0.65673,-0.0051,-0.0289,0.737,5.5,26.4229,26.7396,25.2629,23.8648,23.281
W2p1p3_4224,134.65704849999992 -1.9167235249999917,0.0176202,0.0239,0.005,3.29,44.1,23.4648,22.9607,22.4483,21.5669,21.1177
W2p1p3_4226,134.87325289999998 -1.91570239900001,0.618336,0.0255,0.0157,0.7169,3.9,99.0,25.4661,24.8205,24.2636,24.0079
W2p1p3_4227,134.84429309999993 -1.9157327220000109,0.601492,0.0266,0.0129,1.0889,4.2,99.0,25.9292,24.8107,24.2314,24.5598
W2p1p3_4230,134.84063149999997 -1.9157130549999875,0.625392,0.0102,0.0119,0.8224,3.7,99.0,25.6132,24.414,24.1525,23.7898
W2p1p3_4231,134.76341919999984 -1.9157264269999772,0.540643,0.0231,0.0085,0.6719,3.4,24.9873,24.7742,24.5626,24.4106,23.9098
W2p1p3_4233,134.66792710000007 -1.9158370430000127,0.98042,0.0142,0.0043,0.0,33.8,26.9565,24.6094,23.4543,21.836,21.2144
W2p1p3_4234,134.90516240000025 -1.9170742129999838,0.0265793,0.0172,0.0211,4.7725,37.3,24.1035,-99.0,22.3827,21.6384,21.1738
W2p1p3_4238,134.7470792000002 -1.915738397000014,0.217234,0.0231,0.008,1.1703,15.8,24.136,23.6292,23.0995,22.617,22.4703
W2p1p3_4241,134.75298899999993 -1.9160749500000103,0.534397,0.0231,0.0082,1.0406,50.8,23.4152,22.3376,21.6846,21.3216,21.0881
W2p1p3_4244,134.3430206000001 -1.9156566939999886,0.162021,0.0141,-0.0114,0.9735,4.9,25.9476,25.4317,24.734,24.0805,23.3566
W2p1p3_4245,134.3747917000001 -1.915650240999973,0.627655,0.0144,-0.0091,2.0019,4.3,25.0118,24.9132,25.0482,24.3566,24.9232
W2p1p3_4250,134.68632909999994 -1.9156070870000188,0.969651,0.0252,0.005,0.3004,8.9,23.9112,23.7674,23.5998,23.3533,22.8993
W2p1p3_4251,134.4910069999999 -1.915618640999992,0.721313,0.0182,-0.0019,1.3708,3.6,25.3833,24.6099,24.3852,24.1178,23.7278
W2p1p3_4254,134.85474499999995 -1.9166182089999935,0.0234487,0.0192,0.0145,3.3547,48.0,22.6979,22.3198,21.7113,21.3104,21.3256
W2p1p3_4255,134.7303429000003 -1.9165736479999982,0.0267052,-0.0042,0.0051,2.9288,33.8,24.4756,23.1968,22.1978,21.7853,21.4236
W2p1p3_4256,134.19546519999994 -1.9158822589999795,0.0305196,0.0109,-0.0283,1.3175,27.8,23.3185,22.9739,22.6548,21.8873,21.5435
W2p1p3_4257,134.77679660000004 -1.9156331050000257,0.00362587,0.023,0.0088,2.3437,8.3,24.5886,24.2693,23.682,23.1765,23.3592
W2p1p3_4258,134.42999019999996 -1.915550098999975,0.468809,0.0183,-0.0054,0.5893,7.0,24.9152,24.5206,23.7926,23.4129,23.3044
W2p1p3_4259,134.3898268000003 -1.9156072550000223,0.00245072,0.0146,-0.008,2.7215,8.5,24.5564,24.3058,24.0074,23.3766,23.9979
W2p1p3_4260,133.9932465000001 -1.915474366999982,0.0251622,0.0152,-0.0793,1.4204,8.0,24.5295,23.8397,23.4719,23.4349,23.2542
W2p1p3_4261,134.83568069999987 -1.9173142519999788,0.98872,0.0576,0.007,0.3055,708.4,20.0114,-99.0,18.6185,18.4632,18.3907
W2p1p3_4263,134.88897750000004 -1.9160188999999954,0.977626,0.018,0.0188,0.0,105.3,25.0849,22.8373,21.6115,20.5384,20.0604
W2p1p3_4265,134.31335719999987 -1.9154930929999747,0.534633,0.0138,-0.0135,1.0348,3.0,25.6229,25.8503,25.1788,24.5473,23.9653
W2p1p3_4267,134.83476180000025 -1.9154575070000153,0.546213,0.0578,0.0069,1.4449,5.4,25.1751,24.7809,24.5202,24.273,23.7883
W2p1p3_4270,134.78879589999983 -1.9154665929999846,0.762248,0.0111,0.0096,2.2666,5.5,25.0867,24.7352,24.2943,23.8932,23.5973
W2p1p3_4271,134.73981990000019 -1.9154807759999954,0.0985778,0.0232,0.0078,1.2094,5.0,24.9613,24.752,24.5543,24.1026,23.6251
W2p1p3_4272,134.5555529999998 -1.9154783300000187,0.729889,0.0219,0.0037,1.0054,3.8,27.068,26.2114,25.1863,24.5535,24.5922
W2p1p3_4274,134.68772420000025 -1.9155087270000284,0.0022863,0.0252,0.0051,2.9249,8.5,26.2299,26.704,24.9177,23.4888,22.7638
W2p1p3_4275,134.5792436000002 -1.9160473089999952,0.0124055,0.0226,0.0046,4.0921,22.7,24.7725,23.8013,23.2501,22.2266,21.9488
W2p1p3_4281,134.76087369999982 -1.9154221220000163,0.97738,0.0114,0.0088,0.0,35.6,26.4332,24.2,23.0088,21.7431,21.2104
